DC,Ilex opaca,                                 ,Pinus clausa,Liquidambar styraciflua,Quercus hemisphaerica,Acer rubrum,Gordonia lasianthus,Ilex Cassine,Quercus geminata,Marked as 917 B,Quercus nigra,Pinus palustris,Ilex cassine,Pinus elliottii,Quercus laevis,Marked as 917,Pinus taeda
1497,0.000211594587916,0.0188690364762,0.0478236328348,0.0280397218625,0.0116840597638,0.0630842464418,0.0443019358798,0.0281093331683,0.162943616534,0.108593116905,0.0593857152032,0.0930434004902,0.0769818100111,0.0633027827455,0.116028959913,0.00962621052404,0.067970826658
1498,0.00586262428078,0.0253274267918,0.189619279362,0.0563340837098,0.124675126482,0.0653745380274,0.16730137435,0.0144330375514,0.0371353317167,0.0935535954672,0.00697876074056,0.0298324104371,0.00927344753748,0.0854578771268,0.00605624107464,0.0488730075177,0.0339118378257
1840,0.0135511194278,0.00919125236536,0.0577495713716,0.0507722934609,0.0306591245026,0.0104645516805,0.0671331488223,0.0839738659713,0.111439447781,0.244303145523,0.037309659413,0.0322765321985,0.0376212748136,0.0358032288093,0.00169497132034,0.082693835886,0.0933629766529
157,0.00885353981668,0.0243105881778,0.0379587032571,0.147005235492,0.0222765891881,0.0192265186188,0.0269806868419,0.121156649015,0.0751312472196,0.0371950632053,0.0935963585781,0.0829325757572,0.000442212003948,0.0265772499835,0.0289463484299,0.130259203349,0.117151231067
190,0.040446572013,0.0129400518754,0.011442238232,0.0936991853152,0.367503018784,0.0434248627691,0.00108194500218,0.0235458433235,0.033096976828,0.0273973649023,0.0475166763441,0.0408814840626,0.0543898259509,0.10091829135,0.0174506822346,0.0484337253929,0.0358312556203
137,0.00436546024011,0.00628441769197,0.0522030832244,0.00862784088584,0.0108013935082,0.102922856892,0.00509769032329,0.00398965524913,0.032865233547,0.0747894668799,0.0423308214496,0.197464793147,0.0736676133175,0.0296107406396,0.0577006716048,0.251899768889,0.0453784925099
2083,0.0189604043013,0.0420762021694,0.0410717156513,0.000748602541544,0.00380358068932,0.0853035794843,0.176204132329,0.0210006931259,0.0908114987823,0.0739125310394,0.192084704917,0.0226420571833,0.086314900184,0.0384712349414,0.0775285777766,0.0170346209672,0.012030963916
2123,0.0666950512386,0.0541019664185,0.0503400319287,0.122543625311,0.157407357593,0.0559970914952,0.0741851846278,0.0303192378811,0.0759595280046,0.0104193267524,0.0553812588574,0.0450227838796,0.0207824491211,0.00424475128481,0.000640367123293,0.0481180743313,0.127841914151
2028,0.0687807556739,0.0553598476392,0.0269672836563,0.0113970658536,0.0488178183215,0.125769673287,0.0169786581425,0.0648991724179,0.0140541159913,0.0357827592284,0.00340991231748,0.141813079467,0.115748526296,0.0117037161337,0.132953038069,0.0717389199946,0.0538256575098
2171,0.0729103006234,0.25015127565,0.0530583680285,0.0347105722041,0.0604329943035,0.080715099332,0.0122352053112,0.0265390941727,0.00276027919813,0.0168241495431,0.0563014564974,0.0605869890464,0.114615232872,0.00444305705837,0.0284787933869,0.100228376967,0.0250087558051
1020,0.0848696291631,0.199762122181,0.00538340589286,0.0975459787701,0.0255570771435,0.0288476876038,0.0930805198054,0.104848674385,0.0733879258378,0.0283797256933,0.0443445825914,0.00911582845393,0.00485085833756,0.0257330183694,0.0936856146908,0.0704260126708,0.0101813384095
1023,0.00807609105778,0.0424650603723,0.0172994671703,0.0802026284483,0.0115344421145,0.0571383625301,0.0501148145268,0.0574713536689,0.140253117292,0.0219607675005,0.110447971683,0.0283814531475,0.0845690114743,0.043682605471,0.00790274403638,0.00906209598567,0.229438013521
1025,0.0556351469416,0.00238745144226,0.0142789743658,0.0334038360612,0.0468541548186,0.204008582095,0.0595778163563,0.0869149305783,0.00077794073159,0.00910520554377,0.106454144088,0.0531917569179,0.223676512744,0.0390670061436,0.0402192820444,0.000871529707883,0.0235757294207
1176,0.0859393889296,0.00174926856816,0.125967995468,0.108607397012,0.00408997980639,0.00805050794299,0.10110743482,0.11829560401,0.0510715554976,0.0782525945247,0.0112346086569,0.0374345516436,0.0808349447932,0.010910120232,0.0644546799884,0.091638845575,0.0203605225306
1223,0.105803950196,0.0110495507854,0.10193268561,0.0632969738308,0.00394600127939,0.175358105414,0.0244372205266,0.000885248918571,0.132129418832,0.0141993600654,0.0599844189049,0.000337822654059,0.0901194688394,0.151345813529,0.0159680905093,0.0264616803218,0.0227441897838
767,0.0729135985572,0.00419495637636,0.0240022014721,0.0153950439751,0.121341524139,0.0667291885862,0.0330072295199,0.0530607146285,0.0345582770286,0.184181671373,0.0781377595085,0.0492012731464,0.0310132107031,0.0101931584046,0.0271244661095,0.131766295356,0.0631794311145
766,0.0305870501499,0.140927544516,0.198830659492,0.0321103009402,0.0847546425003,0.200942693017,0.00195725415385,0.112918392097,0.0547390299487,0.0123528019129,0.0315253163804,0.00205137602637,0.0264813949523,0.0423619128757,0.00435195534175,0.0229241160792,0.000183559616663
768,0.00056118960168,0.087651268057,0.00154348398232,0.0386026013782,0.000306628710233,0.0488983769716,0.0763371458739,0.0322792237911,0.147819822483,0.0935573001722,0.15532566886,0.0524219188936,0.057178141216,0.0885139471738,0.0314424471734,0.0454020529976,0.0421587826641
881,0.0251111656259,0.00724842738935,0.23869615793,0.00834894277341,0.00738516447853,0.00211951799322,0.102755881651,0.0053894220889,0.00858701557038,0.0317358143158,0.0019733803746,0.0336593560571,0.319629566544,0.0526615339522,0.0450781842877,0.0744943195122,0.0351261494564
7977,0.0209880481272,0.245550610908,0.01778783426,0.0281966286886,0.0250717662077,0.0266592815818,0.016275483386,0.0782607347292,0.0737892821872,0.0254927624547,0.0741217809529,0.0841835039916,0.0699590831657,0.017481661736,0.100977169149,0.0361502476493,0.0590541208249
898,0.219553531553,0.144568416056,0.0920693777267,0.00196677702945,0.0126389438578,0.0965790101337,0.00374546592584,0.0285856170509,0.00304914794887,0.0120065108423,0.0161308578696,0.0987928310405,0.0206851905088,0.0675278101285,0.178281633895,0.000202073357862,0.00361680507449
910,0.0734636968402,0.0929009246305,0.0265850496141,0.0419511716358,0.106337937338,0.0449835255273,0.0299216274239,0.0316591547193,0.0254555814674,0.0483676435125,0.166699496704,0.00506120104159,0.0336084966614,0.151756463492,0.00516883393177,0.0696573441154,0.0464218513448
849,0.0700659004066,0.0235392354227,0.0378434539568,0.00321555466379,0.0163521787666,0.125733502071,0.0124217471091,0.0715963149793,0.0120854047147,0.0245872293545,0.105759377578,0.00549354199569,0.1877819428,0.0114899989493,0.0976141410701,0.0428523307218,0.15156814544
848,0.0151666914069,0.0165807986696,0.0864607611369,0.0884670278581,0.0525081524987,0.115181841484,0.0148846619746,0.0853101543346,0.0288620801392,0.0282135731324,0.00245856809127,0.0351227813012,0.127991130579,0.000968586669991,0.0192967011312,0.103441740552,0.17908474904
865,0.0946133960623,0.0307615811747,0.0612418147407,0.0206123037968,0.0663660278579,0.0213901282616,0.0141938963125,0.0296300800115,0.0246869602871,0.102806066612,0.0432412531576,0.133217784514,0.031909927503,0.100575015873,0.0433203047747,0.063359225884,0.118074233176
864,0.0684685885858,0.079073933953,0.115575288412,0.132072981831,0.142432120331,0.0654172053346,0.0486813741102,0.0164708449134,0.0413301527833,0.0228670052942,0.110690851722,0.0255084917276,0.00498364346312,0.0449128871319,0.0206567714817,0.0151324555297,0.0457254033943
2990,0.0191557234492,0.0335230149328,0.0139640993868,0.101274416365,0.0552210118901,0.0112939234254,0.107269035633,0.0312612250848,0.0454067585645,0.00537188175257,0.0227996179764,0.0056671669457,0.00220837932648,0.291804729009,0.175264601857,0.0498051579555,0.0287092564446
2979,0.00225614241161,0.0099690420575,0.0551564358644,0.135237379196,0.156835516405,0.00427060629442,0.0227867188893,0.0608293822051,0.0390087511903,0.0924212427076,0.0350783588099,0.0992816564609,0.114631856685,0.0175397167842,0.0349848397733,0.119701861523,1.04927418048e-05
2967,0.00484932819948,0.0674487265428,0.0242412072612,0.103577325297,0.0635414486631,0.0227207448618,0.0256696808958,0.109015144062,0.0317637581025,0.0589752339501,0.175912950673,0.117296024593,0.0344606726528,0.0446152221335,0.0065582011481,0.0794980590166,0.0298562719472
2977,0.0351950842749,0.0165433431337,0.081325653487,0.151296521591,0.00535622146443,0.0424034550556,0.0432369296184,0.113555665038,0.0374842629543,0.0470746273319,0.147575006881,0.00679841771891,0.060507405981,0.139650298649,0.0363865134009,0.0258471525786,0.00976344084016
2973,0.0729815792494,0.0185667995019,0.0152544808264,0.170041739342,0.138893852366,0.0648674480319,0.0441177902955,0.0240302622516,0.0314819772799,0.0636740243636,0.0847526638695,0.0388326535599,0.0306994795624,0.00138250946282,0.048936145126,0.0270750138228,0.124411581088
2953,0.124734142913,0.00349029792299,0.0449096608969,0.0191059016078,0.0202641750939,0.0013118433886,0.087065936703,0.00192863229586,0.0127809450323,0.0574357301502,0.0053063418017,0.0781028580541,0.027083995005,0.0385578409757,0.343445332481,0.0261944342502,0.108281931427
2951,0.0461504608098,0.029508190251,0.126020264729,0.0201502602702,0.00979976970082,0.0466960047252,0.127267913772,0.0205455283608,0.0430181497083,0.0815693692313,0.035499449379,0.0220703234844,0.0792512667444,0.0886679313861,0.0346151649948,0.122408004302,0.0667619481504
2958,0.00254177272491,0.0339157771333,0.00147064538271,0.0600001065553,0.33087117187,0.0501561851225,0.0396549887676,0.00356008091132,0.105532870527,0.0514656714807,0.0464079061473,0.0462027344762,0.075826223472,0.0565591448706,0.0579178657464,0.0218020644018,0.0161147904113
2957,0.0492754227677,0.00868499747673,0.00332520819504,0.09275186572,0.0166320741247,0.158860253788,0.122262023182,0.00329396217454,0.0475655854298,0.0442999176457,0.100474356493,0.124381372889,0.0519152695524,0.0770822265502,0.0511483365451,0.0221850357732,0.0258620916921
2959,0.0598599223569,0.0208177208615,0.0183989583021,0.143139208538,0.13508855246,0.0178384089044,0.064598021101,0.0761911621792,0.0280484220696,0.149817855224,0.0924338123358,0.00745775556539,0.00126117166895,0.0676049596679,0.0177452701282,0.0373025651126,0.0623962335241
2960,0.0727847593492,0.101360397982,0.0941207034238,0.023961475102,0.127489780031,0.00101421485766,0.108383224755,0.0702675257136,0.00293099994577,0.0713617786559,0.015118830396,0.0741961703922,0.0753499186085,0.00291369147357,0.0888648621845,0.0373228366634,0.0325588304666
2961,0.0393268443088,0.0491169424665,0.035594744239,0.00706590323624,0.180220938783,0.171231344866,0.037942771465,0.00836493460617,0.0150739679297,0.0215141956926,0.163696788276,0.0444437271271,0.135281420721,0.00303769332934,0.01926360759,0.0202372767176,0.0485868986466
2965,0.0030872014465,0.00296261640235,0.00732565971214,0.0684933543409,0.00503606677504,0.0633170890601,0.163235780979,0.0139051565054,0.0255490077647,0.141852973363,0.0138078698108,0.0413666686294,0.0156228144093,0.231008827239,0.00897256822555,0.162454544354,0.0320018009836
2964,0.00269115879048,0.00773896561419,0.0241951800071,0.00437283262964,0.102755753537,0.00792542762135,0.0381726457986,0.0208989767683,0.240345579594,0.0357808120257,0.0444486689663,0.034551790684,0.0123817722597,0.0366570702239,0.363585217073,0.00425761383307,0.0192405345729
3832,0.0422903948558,0.0767799554903,0.034091639446,0.044707014715,0.0494176682622,0.0302874046409,0.0381640450441,0.0156590685555,0.0108000858309,0.105820121977,0.0153820707761,0.342062956937,0.0874168996494,0.00124368416795,0.00673231850395,0.0843390022554,0.0148056688924
3839,0.030514407079,0.0372421633072,0.0303084869719,0.0132245107008,0.0342096212868,0.0128307269854,0.0863107605621,0.0878346626244,0.0682208035057,0.0880122394153,0.179866669554,0.0271035391943,0.051896890258,0.150307999023,0.0561057733379,0.00310846285065,0.0429022833434
3840,0.0880727771226,0.16805597738,0.0335370352774,0.0289139415433,0.0751927335678,0.0367147086925,0.122586569674,0.107556370791,0.0362266449441,0.0137406843429,0.0307327956775,0.0455916438964,0.0178780532217,0.0046527298998,0.0179360581293,0.145033055278,0.0275782205625
3838,0.0138971502459,0.191662916554,0.00116370366303,0.0103268421362,0.0142593159745,0.138008540564,0.0228529086829,0.0836307689603,0.159261035649,0.104545485046,0.0056867466385,0.0254208549891,0.0104913341951,0.115179417981,0.0261239723072,0.00462924351439,0.0728597628981
3855,0.0620299739553,0.0151070634227,0.00499442214892,0.140124803453,0.026564451424,0.159628292303,0.0380055860083,0.00641561889709,0.180139093674,0.0204390427229,0.13331592798,0.0573316839609,0.0977578914887,0.0199895263227,0.0174577286161,0.00911789462075,0.0115809990014
3836,0.0549026402319,0.069780967402,0.0130893651252,0.0266350918632,0.00300349130027,0.0280701983104,0.0087527447723,0.0135336560792,0.0504156024416,0.146553768223,0.00214161656464,0.238946334978,0.132963942599,0.00853143329507,0.0888138865365,0.0897921485284,0.0240731117489
7984,0.15073123583,0.00389670296296,0.0156098501422,0.133798536525,0.186410376923,0.0946714164753,0.174875425804,0.019103444569,0.00392699221274,0.00300920781113,0.039330640108,0.0588145353915,0.0196630030079,0.00258437549195,0.011097807557,0.00117655763523,0.0812998915536
3805,0.143158826162,0.0866787138211,0.0328315256907,0.0678903139936,0.0065647455943,0.0185264606545,0.0218275010886,0.0297911901451,0.120255450701,0.0620338722739,0.0507961403096,0.0568540003473,0.0156147187128,0.0244023270728,0.063309119072,0.156401018382,0.0430640759785
3818,0.0266250205015,0.0439298709898,0.054965553501,0.0845616288983,0.0708898715867,0.0171096848497,0.0692951109033,0.0031584835338,0.156928802129,0.0080639567491,0.0219011005464,0.197917840484,0.0273809649592,0.0432907486379,0.0879513513446,0.030076538886,0.0559534715004
3404,0.0805687445547,0.19969392679,0.00961941414959,0.106309361925,0.00606855247455,0.0281062749613,0.159309597208,0.0600977973017,0.011497228285,0.0604866609848,0.00184126426387,0.082690750428,0.0775574349087,0.0190472718995,0.0735201348009,0.00733691578538,0.0162486692782
3403,0.108396049546,0.00581403397381,0.104675069188,0.00479090559848,0.0925419412884,0.026199869783,0.0552815057791,0.164427429567,0.133585593843,0.0649485442816,0.0664826908633,0.0337393090335,0.0309493697763,0.042245824422,0.000771542623484,0.0294292725434,0.0357210478891
3374,0.0270216549912,0.0313563571109,0.154085343211,0.0166975161745,0.00637307550749,0.0483646248988,0.0106764096489,0.110217510871,0.0510579978103,0.107205717563,0.0262295552628,0.0211833454487,0.0999353779992,0.118604655078,0.0736223882212,0.0325185299603,0.0648499402424
3371,0.00644096831465,0.00660407048936,0.0200382698447,0.0428806331227,0.208253644744,0.0293591875953,0.0508606728746,0.224829024014,0.00840228229384,0.0592304267892,0.047795360833,0.0270693388657,0.0207766171539,0.149718162518,0.0406215966219,0.0187301683703,0.0383895755549
3370,0.0362072229709,0.317936404165,0.0149481451097,0.154587466745,0.07290911449,0.0393160735851,0.016932635268,0.00994672652347,0.00988167150674,0.12868336304,0.0144137693464,0.0933716512236,0.0314960899591,0.0176301353288,0.00250571845587,0.0154051186281,0.0238286936539
3394,0.000691904860973,0.0763137028474,0.000832205437069,0.0290535298616,0.0132453107819,0.0154655296318,0.0162719776767,0.0807731723307,0.231643191875,0.0229157869768,0.0632951062597,0.00301638762501,0.0126604762864,0.154677671451,0.019262278429,0.0802816940909,0.179600073579
3396,0.0680677370308,0.0139218708543,0.0195117581566,0.0101175321496,0.257594471409,0.201981082689,0.0540109640634,0.0229751227034,0.0269909563696,0.0316504718274,0.00426639335384,0.018600437036,0.0213833526446,0.018246145227,0.0111991649022,0.182912550759,0.0365699888245
3397,0.0300910931993,0.0134538649139,0.0370637086878,0.00168525566253,0.119220909293,0.0559354139206,0.0115759689188,0.0883720674812,0.109403892025,0.0801832607999,0.172106810707,0.00518693178061,0.0716343442519,0.0656955532501,0.035802821428,0.0498380689515,0.052750034729
3390,0.0402506047674,0.00522963654456,0.21113560359,0.00792169549008,0.0250326075239,0.00315382666996,0.0466005921546,0.0209911094823,0.139669851521,0.0445040472102,0.0325899292256,0.0333528417552,0.141630116287,0.144746868198,0.00547250870642,0.0230219105569,0.074696250317
93,0.0886348905625,0.130126454118,0.0270701552331,0.0434832392065,0.0985044725627,0.00380379143619,0.0491237992036,0.00187094363099,0.0586995096416,0.017203732168,0.221008748502,0.0287279733055,0.0161435746976,0.00599572074557,0.041992952681,0.141721322314,0.0258887199907
94,0.0638781091578,0.238270390154,0.0398253346498,0.0240275948325,0.0428412822035,0.0562030247892,0.00533933901056,0.0516723456568,0.0479631396302,0.0756804566944,0.023406454895,0.0283740762996,0.0347290713908,0.0177361537293,0.0614128055831,0.1234369508,0.0652034705231
201,0.0486392771534,0.0141416827364,0.0125832744454,0.0560028406736,0.00650677567253,0.138460937897,0.0303819825049,0.141646372875,0.0582625314119,0.00207012523268,0.177355134042,0.00158908372124,0.0226835399257,0.0218557441376,0.17151306062,0.0704376795201,0.0258699574302
100,0.0522857184813,0.0715410440005,0.102744896497,0.0551141312035,0.0131797897285,0.0153863847806,0.0185729881431,0.0485522705703,0.00363704062373,0.0997153307397,0.0269588524117,0.181837055788,0.00793511257731,0.114730890775,0.114096302369,0.0535083950507,0.0202037962595
98,0.0734442459189,0.10932548016,0.0119822184032,0.0542368823743,0.0596904924562,0.0267555789952,0.0589958440274,0.0696554353692,0.0162588077093,0.067952788528,0.145902828291,0.0452924627207,0.00222190478442,0.123411660999,0.0852510713732,0.0491874010169,0.000434896872856
95,0.0896694834624,0.0316974961993,0.0316754554731,0.0841197255314,0.0337863606809,0.125173916175,0.0039204664508,0.0862440014339,0.024083907272,0.0225555216487,0.0955465427044,0.0445890794689,0.0435690372337,0.111288463357,0.116394092768,0.0410382864145,0.0146481637256
96,0.196261088219,0.0453960245097,0.18274624305,0.0909012257426,0.0138624819103,0.000992369093975,0.00844596489635,0.0226525903138,0.0880189295924,0.00123981804814,0.0680006252128,0.0438416667102,0.0355212505093,0.0482581033689,0.0740192965551,0.0735005636769,0.00634175859079
120,0.0250683045154,0.000922690215477,0.0309840226013,0.0297271172137,0.256370234703,0.0331783813048,0.00423804852317,0.0189689692157,0.171288555286,0.105536245599,0.0364827593947,0.0350499060789,0.0409734717545,0.108068364655,0.0374569107716,0.0158287814976,0.0498572366692
71,0.105766130233,0.015418397114,0.101580122476,0.10435665843,0.0520173231534,0.0681948153283,0.00828586988087,0.0594438320551,0.00583257131114,0.0119523685973,0.022954009006,0.00212089356441,0.0308676527927,0.000789803237761,0.106089902357,0.302376495387,0.00195315507571
69,0.0874565594915,0.0107360858386,0.0824666964392,0.102072134303,0.0561259630487,0.00283702679664,0.111118257786,0.0312637287407,0.0624454158497,0.0652885269495,0.00539141018216,0.0504035980419,0.226723167166,0.0201332445594,0.0180732418582,0.0235414864261,0.0439234565221
112,0.00347106922515,0.0162707033926,0.0171506318669,0.0312586343772,0.111549798424,0.121604775851,0.0989593131685,0.175146609118,0.0422466744572,0.0226867872649,0.0208735060844,0.00705833655941,0.102558008702,0.0393014392451,0.0366052315667,0.0865058108249,0.0667526698719
60,0.0883247909459,0.00282059884286,0.0338898683894,0.0405521620545,0.0566443154803,0.027362976556,0.0171987247313,0.0275983967865,0.0858990011814,0.020003939983,0.0599159045341,0.0362056693717,0.128899698651,0.164989445584,0.0393513751835,0.17022656572,0.000116566004093
57,0.0628265628022,0.0537314130105,0.0490379676605,0.242643554549,0.04479088794,0.0432298841103,0.0104967761192,0.193009880312,0.0155182770225,0.0221397067429,0.0345369381343,0.00687814104759,0.0959720871277,0.0860317578192,0.0157302324153,0.0169804195665,0.00644551362044
64,0.0059138783618,0.0055383657139,0.0186090006519,0.0462514016286,0.00677617145321,0.151007378584,0.0071949092788,0.119419269022,0.0180528542008,0.273102859011,0.00091034217616,0.049045227375,0.0130823693438,0.0790886987636,0.0533292320068,0.0116085539811,0.141069488447
66,0.0375102865722,0.170078738922,0.0781173234207,0.0380052719454,0.0308927514652,0.0704322772847,0.125812563035,0.0261800072382,0.0573885814058,0.00526283989634,0.0476666140513,0.00544370177003,0.0671766618885,0.0903814201759,0.0103027601976,0.0281769289118,0.111171271819
114,0.052975534043,0.0191740767357,0.0679328465714,0.0407744124739,0.355736162299,0.0552899882622,0.0905521732951,0.0180033696847,0.0636033355582,0.0164458432205,0.0398694935988,0.0105527990624,0.0335684971821,0.00650756090698,0.0852775054201,0.0241313452182,0.0196050564675
122,0.0150221538756,0.0653309111122,0.0356667800977,0.000884735142767,0.0242780621517,0.0230963829695,0.0411979722856,0.127387482074,0.0176446824089,0.063065385645,0.0991777283929,0.130555056,0.0706293403649,0.0508541666779,0.0772954454561,0.0431190987993,0.114794616547
123,0.00562019257976,0.0401655972521,0.161120538504,0.0083327753937,0.00596916599196,0.0897483404691,0.0674759835599,0.0837562202917,0.0168726862497,0.00259276558591,0.061127357515,0.0691404965523,0.120632794402,0.0126441214302,0.039980077249,0.205856057152,0.00896482982249
1507,0.086300655969,0.0692405333886,0.0384826955429,0.0420424617094,0.0272723483676,0.045632109766,0.00954923901944,0.00944214106257,0.00935713715937,0.0173150794776,0.0895717943826,0.02719908181,0.151523165411,0.0199591020518,0.0257456254587,0.273293892163,0.0580729372596
1508,0.0736030975548,0.0268840392348,0.0353121704475,0.0416961362466,0.0458376882889,0.0950160070482,0.0150235586568,0.0235942925283,0.0163819544179,0.165146762997,0.0347863822358,0.0673524216076,0.168704035369,0.00115814422076,0.0029190516716,0.138870187947,0.0477140695274
1331,0.087672813023,0.0428020391694,0.0340025642984,0.0123101941967,0.0259732643792,0.135983993591,0.0289417952963,0.110337238192,0.00254563053998,0.0297968215397,0.00586657858573,0.0517223279753,0.154568223971,0.0551680203072,0.115888620473,0.0356556760389,0.0707641984234
1345,0.166355717174,0.0456957428003,0.00273444197438,0.103922844508,0.0318952606319,0.0450282490651,0.160095579383,0.0112889202175,0.121539975856,0.000375561526252,0.00621703604659,0.0122741008043,0.0219915854462,0.0603799487477,0.134764581413,0.0571424775853,0.0182979768194
1342,0.00265623523626,0.0217957233959,0.0204102415164,0.160161499972,0.0123201612088,0.132888670476,0.18668111378,0.00442459003074,0.127789528331,0.033051604785,0.0391721196993,0.0977299575057,0.00885173537757,0.0125898262697,0.107072853664,0.0130373252318,0.0193668135196
1372,0.189737367252,0.0673090333203,0.0717421509341,0.103362498287,0.0363794039187,0.0895660426607,7.38046201179e-05,0.0297011393102,0.0912657193459,0.0164830757921,0.0254668843707,0.0916805684088,0.000360862270913,0.0442546464111,0.0762727017289,0.00348153389166,0.0628625674772
2002,0.00945172721012,0.0725538504977,0.0981917051007,0.002345746738,0.134873545925,0.0342183701019,0.0451848875543,0.0494338395521,0.00267951109189,0.0108130966089,0.00541566082765,0.00292566248879,0.0695990625118,0.102563961256,0.0203572364651,0.295814546343,0.0435775897275
1952,0.0612310348851,0.0402429874525,0.0365157203931,0.174947648305,0.0420752358933,0.0328981422042,0.0168011584985,0.0566879509403,0.187341088461,0.0756467457312,0.00831382928775,0.175906160669,0.0272199673469,0.0364370875463,0.00468399649888,0.0198004890669,0.00325075682025
1975,0.0705867933529,0.0140039102375,0.0939218490809,0.0362964202254,0.112560742407,0.0405629051919,0.0692379769669,0.0129172346185,0.130436241185,0.00404578198656,0.000265157529575,0.138294809065,0.0149042402962,0.120646540923,0.0470411228717,0.0727053618046,0.0215729122562
1973,0.0160931919961,0.00238791809427,0.00651197931675,0.0492309694976,0.0866275887197,0.163399198438,0.0107090525176,0.137918539741,0.084314857168,0.0561963828495,0.0354379967343,0.0418508227433,0.0497782486614,0.0119715882458,4.04902919858e-05,0.031902983983,0.215628191002
1974,0.0162592682587,0.0901665384783,0.0454198336117,0.00527918848286,0.0126325136405,0.027316808327,0.00551969726732,0.010889296641,0.03116643409,0.184994405947,0.241051516041,0.0199584536396,0.108599832723,0.163579227053,0.0213490439951,0.00871969604436,0.00709824576057
1321,0.0342584388054,0.12204064844,0.0698762831942,0.0177602422705,0.0214743857727,0.215657100426,0.0443135250968,0.015913856519,0.0185683325094,0.00685273817744,0.0084536318011,0.0380026271184,0.0622713529755,0.0722748878989,0.178384102158,0.0312754659928,0.0426223808451
1087,0.117956603147,0.0443294140276,0.019896794083,0.0351458794319,0.029428947718,0.022959064986,0.243937711298,0.0320950522912,0.0513530452633,0.112421861353,0.0114446217077,0.0323259592871,0.015893376903,0.0968540372733,0.0444835272666,0.0313615441833,0.0581125597801
6243,0.0719710006275,0.0234939351223,0.022267312754,0.0429014907341,0.0604824587511,0.0151228442499,0.0427920828069,0.06943568258,0.0243961787246,0.0616186952488,0.211706645215,0.00704069245214,0.120782506511,0.0806680035532,0.00144423037602,0.0318823831467,0.111993857146
1202,0.0161633416218,0.00791871549615,0.0749486294238,0.0569756543568,0.250001277487,0.0662312134896,0.0599861009614,0.00535117173696,0.0756706171245,0.0204890922986,0.0801720343413,0.0521580811196,0.0241931796742,0.0452374290665,0.118146037552,0.0385320536461,0.00782537060346
6242,0.0131352391959,0.0321101490133,0.0989026138162,0.0184470996669,0.0119221714816,0.0437621082765,0.0209097460866,0.0891906746702,0.280334615432,0.0569259325118,0.0270601255619,0.000323407262867,0.0453765278323,0.0589083220137,0.0369447017173,0.0901669821308,0.0755795833303
915,0.0212791775534,0.0528028750741,0.0970929856781,0.095063974268,0.0463301449113,0.0203309961397,0.112137430086,0.0218874809192,0.0135222021767,0.0103815138726,0.146229695524,0.156302511425,0.0589868737444,0.0811598812483,0.010566825886,0.0265916708041,0.029333760689
917,0.067795553347,0.0137818710802,0.0394775686479,0.103089142777,0.00925301349439,0.0301466236702,0.117459549407,0.0846646782639,0.0792069347922,0.0293223235157,0.0660889801377,0.0359113838332,0.118628546975,0.0149747388621,0.0317421917361,0.0434808210277,0.114976078433
917,0.0155552431802,0.0491052809086,0.0174110647769,0.117358037478,0.0677255895317,0.112459614012,0.171195921298,0.0108097251938,0.0432813072069,0.0543931874035,0.0212747570369,0.0151662278405,0.0507085067431,0.0141395785169,0.174419138498,0.0109275323518,0.0540692880238
794,0.108350556193,0.0490868312294,0.0366958641673,0.122501269273,0.0602912978208,0.102621177245,0.0472788793434,0.0574802484506,0.000302205621105,0.123641381106,0.144886038009,0.00356202312313,0.00560703091779,0.00798409171471,0.0364631062864,0.0747046828831,0.0185433166165
796,0.135751607914,0.0499847240173,0.0873193692826,0.141827321907,0.00915402987102,0.0535022732545,0.0254062030179,0.0478904111017,0.00256572516843,0.0550617215311,0.137709916181,0.028490636923,0.0475992461994,0.0208946344197,0.0889630473819,0.0130937461763,0.0547853856531
927,0.0584548345029,0.091306509122,0.0160067094834,0.00666100260298,0.0133328444673,0.0583098679805,0.0631096766365,0.0769833409896,0.0280999924459,0.01617977361,0.119164503621,0.0689197014448,0.0361322450195,0.0645621431508,0.0187298097538,0.0800597426688,0.1839873025
929,0.0772899006674,0.0478848122516,0.196278699951,0.0545626272483,0.0721101295654,0.15403639139,0.0109097445178,0.0201553859833,0.114261411598,0.0163325609045,0.00170507096408,0.0015814542889,0.0535140324409,0.0796751056917,0.04672925739,0.0225692249667,0.0304041901805
930,0.0475880495546,0.219092446442,0.00231349131739,0.002447193949,0.0270009298457,0.115076261009,0.00766280743803,0.0945845965204,0.0603256721469,0.0388598120077,0.0969475050811,0.0454824829573,0.023489459617,0.0165115587456,0.0564185258002,0.0692004857165,0.0769987218516
1570,0.1168293111,0.144483156257,0.0476056362346,0.0451681894159,0.00486337554693,0.102054531934,0.111337141465,0.0647225546419,0.097501961048,0.00584533823634,0.072504017139,0.0312995792208,0.00846164430339,0.000528302448403,0.123584861536,0.00279924092404,0.0204111585492
1566,0.0163242966629,0.0032120459074,0.0378695408561,0.142618457674,0.07487575636,0.0897492415867,0.0306499184687,0.0217199361146,0.0797814938518,0.0915403596769,0.0773760592237,0.0196399887945,0.189806422531,0.0303733341132,0.0607266202482,0.0124647240867,0.0212718038432
1749,0.0753259316709,0.0973111360978,0.00634389519334,0.00634488216139,0.0387257415544,0.0267222529421,0.0239728823597,0.018016876056,0.00291279732035,0.0702403874457,0.102725920364,0.00903673495121,0.0660199340149,0.176557580521,0.037716973504,0.105708337719,0.136317736123
